_pf_date,_pf_meeting_id,_pf_venue,_pf_state,_pf_surface,race_id,race_number,race_name,race_distance,race_class,race_prize,race_start_time,runner_id,horse,tab_no,barrier,weight,weight_total,handicap,age,sex,country,trainer_id,trainer,trainer_loc,jockey_id,jockey,jockey_claim,jockey_apprentice,price_sp,last10,win_pct,place_pct,career_starts,career_wins,prize_money_total,emergency,gear_changes,prep_runs,form_id,track_rec_starts,track_rec_firsts,track_rec_seconds,track_rec_thirds,dist_rec_starts,dist_rec_firsts,dist_rec_seconds,dist_rec_thirds,trackdist_rec_starts,trackdist_rec_firsts,trackdist_rec_seconds,trackdist_rec_thirds,good_rec_starts,good_rec_firsts,good_rec_seconds,good_rec_thirds,soft_rec_starts,soft_rec_firsts,soft_rec_seconds,soft_rec_thirds,heavy_rec_starts,heavy_rec_firsts,heavy_rec_seconds,heavy_rec_thirds,first_up_starts,first_up_firsts,first_up_seconds,first_up_thirds,second_up_starts,second_up_firsts,second_up_seconds,second_up_thirds,trainerA2E_Career_a2e,trainerA2E_Career_pot,trainerA2E_Career_sr,trainerA2E_Career_wins,trainerA2E_Career_runners,jockeyA2E_Career_a2e,jockeyA2E_Career_pot,jockeyA2E_Career_sr,jockeyA2E_Career_wins,jockeyA2E_Career_runners,trainerJockeyA2E_Career_a2e,trainerJockeyA2E_Career_pot,trainerJockeyA2E_Career_sr,trainerJockeyA2E_Career_wins,trainerJockeyA2E_Career_runners,trainerA2E_Last100_a2e,trainerA2E_Last100_pot,trainerA2E_Last100_sr,trainerA2E_Last100_wins,trainerA2E_Last100_runners,jockeyA2E_Last100_a2e,jockeyA2E_Last100_pot,jockeyA2E_Last100_sr,jockeyA2E_Last100_wins,jockeyA2E_Last100_runners,trainerJockeyA2E_Last100_a2e,trainerJockeyA2E_Last100_pot,trainerJockeyA2E_Last100_sr,trainerJockeyA2E_Last100_wins,trainerJockeyA2E_Last100_runners
2026-04-16,238801,Wyong,NSW,,1336871,4,Totally Workwear Central Coast Super Mdn Hcp,1100,Maiden;,60000,4/16/2026 2:35:00 PM,1122352,Dolce Vita,5,2,58.5,58.5,0,3,Filly,AUS,25696,Bjorn Baker,Warwick Farm,14963,Ashley Morgan,0,False,11,5x                  ,25,25,4,1,33175,False,,0,9758335,1,0,0,0,1,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1.0325396911544373,-8.279731114109726,16.810235621991,1327,7894,1.0030169620946923,-8.850652351311716,12.764866712235,747,5852,0.9608846801493045,-7.9815401189933475,19.196428571428,43,224,1.054369849726996,-8.181153867687987,16,16,100,0.9607632429405153,-7.572096338817762,20,20,100,0.7381108236505747,-25.21568881268657,13,13,100
2026-04-16,238801,Wyong,NSW,,1336871,4,Totally Workwear Central Coast Super Mdn Hcp,1100,Maiden;,60000,4/16/2026 2:35:00 PM,1120726,Champere,1,5,60,60,0,3,Filly,AUS,24961,"M, W & J Hawkes",Rosehill,16298,Tyler Schiller,0,False,1.3,42x                 ,33.33,66.67,3,1,42350,False,Visors first time. Winkers off first time. ,0,9758331,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0.9727779929838654,-10.90398377103301,15.591567023285,991,6356,1.0100917595267158,-10.684132378383541,12.085561497326,565,4675,1.1220030466628839,-2.661957589464812,17.045454545454,45,264,0.9176453671348006,-18.55427176987887,14,14,100,1.30132901998309,12.72070039272917,14,14,100,1.0001091619293982,-13.897951093687782,14,14,100
2026-04-16,238801,Wyong,NSW,,1336870,3,Easy Mix Concrete Mdn Hcp,1000,Maiden;,42000,4/16/2026 1:55:00 PM,1133461,Bruce I Am,1,2,59,59,,3,Gelding,AUS,22477,Joseph Pride,Warwick Farm,14054,Adam Hyeronimus,0,False,2.3,,50,100,2,1,33625,False,,0,9758322,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1.0593621229258365,-5.556956983047703,14.676889375684,804,5478,1.0781929742161382,-2.50209623668323,13.888039155705,454,3269,1.5344372156635426,26.974763784352742,22.314049586776,27,121,0.8539743099210543,-17.822265327452044,11,11,100,0.8255444671100595,-32.162822394249716,11,11,100,1.4847988227631324,23.479475663478052,23,23,100
2026-04-16,238801,Wyong,NSW,,1336870,3,Easy Mix Concrete Mdn Hcp,1000,Maiden;,42000,4/16/2026 1:55:00 PM,1116723,Don't What Me,5,6,56.5,56.5,0,3,Gelding,AUS,24028,J C Coyle,Warwick Farm,15209,Regan Bayliss,0,False,31,86x5                ,0,40,5,0,10925,False,,0,9758326,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,1,1.0288978580294397,-7.784877432557548,9.215096087057,398,4319,1.0091482035921306,-8.232176190425742,10.502876229356,566,5389,0,-100,0,0,28,1.094799749467051,-4.80478661160049,7,7,100,1.0714502706964668,-3.9127123700624336,12,12,100,0,-100,0,0,28
2026-04-16,238801,Wyong,NSW,,1336870,3,Easy Mix Concrete Mdn Hcp,1000,Maiden;,42000,4/16/2026 1:55:00 PM,983591,Weekend Market,7,4,56,56,0,4,Mare,AUS,15153,G Portelli,Warwick Farm,15609,Rachel King,0,False,5.5,6539x               ,0,33.33,6,0,19775,False,,0,9758328,1,0,0,0,1,0,0,0,1,0,0,0,5,0,1,0,1,0,0,1,0,0,0,0,2,0,1,0,2,0,0,0,0.9409108523839068,-13.382744788679307,10.807291666666,498,4608,1.001124685102741,-8.757923908114748,10.738976801351,699,6509,0.8875823242385319,-9.845651496507575,9.230769230769,18,195,0.9794691260309436,-12.070117459538832,7,7,100,1.2237653549100074,8.14994362849279,13,13,100,0.47888388707031576,-53.074315556027074,5,5,100
2026-04-16,238801,Wyong,NSW,,1336870,3,Easy Mix Concrete Mdn Hcp,1000,Maiden;,42000,4/16/2026 1:55:00 PM,1131381,Final Gift,9,3,55.5,55.5,0,2,Gelding,AUS,26469,Mark Cross,Wyong,16178,Reece Jones,0,False,26,7853                ,0,16.67,6,0,13750,False,,0,9758330,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1.1134010133611492,-1.3675954523772351,6.546275395033,29,443,0.9800316438790574,-11.308914249453498,9.665112335735,456,4718,0,-100.00000000000001,0,0,2,1.443529024655507,27.071300936198256,5,5,100,0.8678765052516864,-34.6948154036484,8,8,100,0,-100.00000000000001,0,0,2
2026-04-16,238801,Wyong,NSW,,1336870,3,Easy Mix Concrete Mdn Hcp,1000,Maiden;,42000,4/16/2026 1:55:00 PM,1127217,Denise's Gal,8,1,55.5,55.5,0,3,Filly,AUS,29084,Marc & Mitchell Conners,Warwick Farm,16298,Tyler Schiller,0,False,5,4446x               ,0,0,5,0,10825,False,,0,9758329,1,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1.1497290625803145,11.974798806135178,11.538461538461,6,52,1.0100917595267158,-10.684132378383541,12.085561497326,565,4675,0,-100,0,0,4,1.1497290625803145,11.974798806135178,11.538461538461,6,52,1.30132901998309,12.72070039272917,14,14,100,0,-100,0,0,4
2026-04-16,238801,Wyong,NSW,,1336870,3,Easy Mix Concrete Mdn Hcp,1000,Maiden;,42000,4/16/2026 1:55:00 PM,1117233,Defiance,3,5,57.5,57.5,0,3,Gelding,AUS,25696,Bjorn Baker,Warwick Farm,16566,Dylan Gibbons,0,False,3.3,350x5               ,0,20,5,0,11550,False,,0,9758324,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,1.0325396911544373,-8.279731114109726,16.810235621991,1327,7894,1.0569345745108716,-4.486554390756755,13.140070441614,485,3691,1.1857817248735123,5.469772355788566,16.949152542372,40,236,1.054369849726996,-8.181153867687987,16,16,100,1.0408129929323877,-11.743662719530079,9,9,100,1.0467003418644039,-5.554288328174733,14,14,100
2026-04-16,238801,Wyong,NSW,,1336872,5,Hanslow Insurance Group cctradies.com.au (Bm64),1200,Benchmark 64;,42000,4/16/2026 3:15:00 PM,1121257,Ballpark,7,3,58.5,58.5,60,3,Gelding,AUS,20552,C J Waller,Rosehill,14054,Adam Hyeronimus,0,False,5,215x                ,20,40,5,1,54400,False,Gelded. ,0,9758348,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0.9738572264675864,-11.510876527266053,13.5566494885,3525,26002,1.0781929742161382,-2.50209623668323,13.888039155705,454,3269,1.044750118612586,2.497145394325038,10.90909090909,12,110,0.8188163545002396,-29.86450074142284,11,11,100,0.8255444671100595,-32.162822394249716,11,11,100,1.033410705700497,3.28347562165221,11,11,100
2026-04-16,238801,Wyong,NSW,,1336872,5,Hanslow Insurance Group cctradies.com.au (Bm64),1200,Benchmark 64;,42000,4/16/2026 3:15:00 PM,1110566,Brutal Love,3,8,59.5,59.5,61,4,Gelding,AUS,25893,C Lundholm,Dubbo,14567,Jake Pracey-Holmes,0,False,18,8032112145          ,20,60,20,4,131525,False,,0,9758344,1,0,0,0,6,2,2,0,1,0,0,0,13,4,3,1,7,0,2,2,0,0,0,0,3,0,1,1,3,0,1,0,0.9547991217805597,-14.884550259497809,11.813501144164,413,3496,0.993982819172303,-10.453841594252179,9.575697540036,580,6057,1.1406129095833488,4.422194879254562,14.666666666666,55,375,1.4822274795203876,24.191322364305254,23,23,100,1.223893819509789,12.142770336319876,14,14,100,0.9288443176701081,-6.29397401050855,13,13,100
2026-04-16,238801,Wyong,NSW,,1336872,5,Hanslow Insurance Group cctradies.com.au (Bm64),1200,Benchmark 64;,42000,4/16/2026 3:15:00 PM,1121116,Prince Harrison,5,5,59,59,60,5,Gelding,AUS,29084,Marc & Mitchell Conners,Warwick Farm,15108,Deanne Panya,0,False,31,332x64155x5         ,9.09,54.55,11,1,66375,False,,0,9758346,1,0,0,0,3,0,0,1,1,0,0,0,6,1,1,2,4,0,1,1,1,0,0,0,3,0,0,1,3,0,1,1,1.1497290625803145,11.974798806135178,11.538461538461,6,52,1.0014887561180126,-10.057530841594541,8.370323398858,132,1577,0.7452063376989609,-27.704003547657614,8,2,25,1.1497290625803145,11.974798806135178,11.538461538461,6,52,1.4324191088211866,21.75121719181964,11,11,100,0.7452063376989609,-27.704003547657614,8,2,25
2026-04-16,238801,Wyong,NSW,,1336872,5,Hanslow Insurance Group cctradies.com.au (Bm64),1200,Benchmark 64;,42000,4/16/2026 3:15:00 PM,990409,Rebel Rhapsody,6,6,59,59,60,4,Gelding,AUS,29051,Nacim Dilmi,Wyong,16178,Reece Jones,0,False,10,3320x151437x        ,21.43,50,14,3,83625,False,Synthetic hoof filler off first time. ,0,9758347,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,1,4,0,0,2,3,1,0,0,4,1,0,0,3,1,0,1,1.1910510933458043,8.117019783714808,17.7304964539,25,141,0.9800316438790574,-11.308914249453498,9.665112335735,456,4718,1.4479549619173282,28.68401789184993,22.222222222222,6,27,1.0990210959776203,3.14677748792423,18,18,100,0.8678765052516864,-34.6948154036484,8,8,100,1.4479549619173282,28.68401789184993,22.222222222222,6,27
2026-04-16,238801,Wyong,NSW,,1336872,5,Hanslow Insurance Group cctradies.com.au (Bm64),1200,Benchmark 64;,42000,4/16/2026 3:15:00 PM,1113762,Maidoff,9,7,58.5,58.5,60,3,Gelding,AUS,771,C E Conners,Warwick Farm,16537,Zac Lloyd,0,False,7,03x23271            ,11.11,55.56,9,1,65975,False,,0,9758350,1,0,0,1,3,1,1,1,0,0,0,0,7,1,2,1,2,0,0,1,0,0,0,0,2,0,1,0,2,0,0,2,0.994624774565438,-9.150455394497829,8.60310421286,194,2255,1.0407275178498863,-7.32579985434383,16.088034717916,519,3226,1.5342770718806635,39.8207604562201,21.428571428571,3,14,0.8740009093555151,-19.58514879726903,9,9,100,1.2244547251048035,11.516396331805836,20,20,100,1.5342770718806635,39.8207604562201,21.428571428571,3,14
2026-04-16,238801,Wyong,NSW,,1336872,5,Hanslow Insurance Group cctradies.com.au (Bm64),1200,Benchmark 64;,42000,4/16/2026 3:15:00 PM,1110472,He's Cool,4,4,57.5,59.5,61,4,Gelding,AUS,17086,M S Minervini,Newcastle,16744,William A Stanley,2,True,10,788x260x4131        ,16.67,33.33,12,2,67100,False,,0,9758345,2,2,0,0,2,0,0,1,0,0,0,0,6,1,0,0,5,1,0,1,1,0,1,0,3,0,1,0,3,1,0,0,0.9857026104770978,-11.670591175948493,10.38961038961,136,1309,0.9865117129138682,-14.47571955826432,9.925725860904,147,1481,3.29610395451637,189.4811408770246,35.714285714285,5,14,0.9640918629376541,-19.68365706358201,9,9,100,1.6307795121635533,41.89793367404291,16,16,100,3.29610395451637,189.4811408770246,35.714285714285,5,14
2026-04-16,238801,Wyong,NSW,,1336872,5,Hanslow Insurance Group cctradies.com.au (Bm64),1200,Benchmark 64;,42000,4/16/2026 3:15:00 PM,1118986,Johnny,2,2,58.5,60,63,3,Gelding,AUS,24693,Peter Snowden,Randwick,17287,Mitch Stapleford,1.5,True,3.7,1225x43443          ,10,60,10,1,76450,False,,0,9758343,1,0,1,0,1,0,0,0,0,0,0,0,6,0,0,3,1,0,0,0,3,1,2,0,2,1,0,0,2,0,1,1,1.023957050382382,-6.348066964609864,16.213151927437,143,882,1.0469785697732634,-4.7276728976208275,12.048192771084,120,996,1.677048093679843,48.957325200874976,28.571428571428,2,7,1.2520851908608037,9.065734334874067,23,23,100,1.0440362976772544,-9.736728218524592,9,9,100,1.677048093679843,48.957325200874976,28.571428571428,2,7
2026-04-16,238801,Wyong,NSW,,1336872,5,Hanslow Insurance Group cctradies.com.au (Bm64),1200,Benchmark 64;,42000,4/16/2026 3:15:00 PM,995195,Lightning Glory,1,1,58.5,61.5,65,4,Gelding,AUS,25885,Nathan Doyle,Newcastle,17369,Shannen Llewellyn,3,True,3.3,153x1               ,60,80,0,0,70750,False,,0,9758342,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1127830699224042,-2.2278611317704913,16.798418972332,340,2024,1.15301088921167,4.576754938175155,12.573099415204,129,1026,1.3129534065940365,16.22502318035209,28.205128205128,11,39,1.0357028019588235,-10.616196159721978,18,18,100,1.925454861544285,63.27914774205408,17,17,100,1.3129534065940365,16.22502318035209,28.205128205128,11,39
2026-04-16,238800,Ipswich,QLD,,1336862,2,Barrier Reef Pools Mdn Plate,1690,Maiden;,30000,4/16/2026 1:27:00 PM,1114507,Sicilian Warrior,6,8,57.5,57.5,0,3,Gelding,AUS,27502,Corey & Kylie Geran,Toowoomba,3598,Gary Geran,0,False,3.7,8x5x573329          ,10,40,10,1,31100,False,,0,9758229,0,0,0,0,1,0,1,0,0,0,0,0,5,1,0,2,5,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,1.0001712228602566,-12.555545743776937,13.578274760383,340,2504,0.9186264617548986,-19.567728359633147,13.45785440613,281,2088,0.9073863212406902,-20.889097186994032,14.251781472684,60,421,1.0214766483397524,-11.718852392205667,11,11,100,1.6045272733142057,35.17797753009747,18,18,100,1.50195982675717,19.292957952159277,18,18,100
2026-04-16,238800,Ipswich,QLD,,1336862,2,Barrier Reef Pools Mdn Plate,1690,Maiden;,30000,4/16/2026 1:27:00 PM,979044,Preachabull,9,1,56.5,56.5,0,5,Mare,AUS,27976,D & G Lane,Ipswich,9777,Jason Taylor,0,False,31,9743605780          ,0,10.42,48,0,48420,False,,0,9758232,7,0,0,0,3,0,0,0,1,0,0,0,20,0,0,1,19,0,0,3,6,0,1,0,2,0,0,0,2,0,0,0,0.28042942414240507,-75.38093188714255,0.9009009009,3,333,0.9516886054762973,-14.445718114608592,6.692913385826,391,5842,0.45265317786111864,-66.56269030295617,1.724137931034,1,58,0.24131581704570113,-82.4789048722221,1,1,100,1.573103527767312,35.665192395237746,6,6,100,0.45265317786111864,-66.56269030295617,1.724137931034,1,58
2026-04-16,238800,Ipswich,QLD,,1336862,2,Barrier Reef Pools Mdn Plate,1690,Maiden;,30000,4/16/2026 1:27:00 PM,987413,Blood Red,2,6,58.5,58.5,0,5,Gelding,AUS,24089,Neil Hocking,Deagon,11644,Justin P Stanley,0,False,8.5,43x700x33070        ,0,27.78,18,0,24370,False,,0,9758225,4,0,0,1,3,0,0,0,3,0,0,0,8,0,0,3,7,0,0,0,0,0,0,0,4,0,0,1,3,0,0,1,1.008003916445339,-10.970110787724796,5.875831485587,53,902,1.0478001784442508,-6.411194223039441,17.392988572535,898,5163,1.3300028414305283,11.292104556173008,9.230769230769,6,65,0.7252950991185307,-41.00811472102613,3,3,100,0.8866727230101732,-9.5669272518733,12,12,100,1.3300028414305283,11.292104556173008,9.230769230769,6,65
2026-04-16,238800,Ipswich,QLD,,1336862,2,Barrier Reef Pools Mdn Plate,1690,Maiden;,30000,4/16/2026 1:27:00 PM,881211,Fergus En Marche,4,7,58.5,58.5,0,9,Gelding,AUS,26258,Price Hill,Gympie,12823,Nathan Thomas,0,False,101,76x00060040         ,0,12.9,31,0,22290,False,,0,9758227,2,0,0,0,6,0,0,3,0,0,0,0,17,0,1,1,9,0,0,2,5,0,0,0,3,0,0,0,3,0,0,0,1.1333421035246425,-11.98850077786913,2.564102564102,2,78,0.8189446894614074,-24.83423894361325,4.869786152868,230,4723,5.950003424394079,414.6589125183136,6.25,1,16,1.1333421035246425,-11.98850077786913,2.564102564102,2,78,0.6878670194567001,-32.068619119716665,5,5,100,5.950003424394079,414.6589125183136,6.25,1,16
2026-04-16,238800,Ipswich,QLD,,1336862,2,Barrier Reef Pools Mdn Plate,1690,Maiden;,30000,4/16/2026 1:27:00 PM,983062,Benzino,1,4,58.5,58.5,0,6,Gelding,AUS,10909,G R Duncan,Glenview,15340,Boris Thornton,0,False,1.9,4224x0x59           ,0,33.33,9,0,27400,False,,0,9758224,1,0,1,0,0,0,0,0,0,0,0,0,4,0,2,0,4,0,1,0,0,0,0,0,3,0,0,0,2,0,1,0,0.9845628204047673,-12.804889387790212,10.746910263299,200,1861,0.9797908330246887,-11.136323192908574,11.138845553822,357,3205,0,-100,0,0,4,1.0884092843366364,-5.610946457812015,10,10,100,0.937444221074616,-19.352500550948605,13,13,100,0,-100,0,0,4
2026-04-16,238800,Ipswich,QLD,,1336862,2,Barrier Reef Pools Mdn Plate,1690,Maiden;,30000,4/16/2026 1:27:00 PM,1126915,Clearly Not,5,9,57.5,57.5,0,3,Gelding,AUS,22688,Vic Heading,Toowoomba,16656,Damien Boche,0,False,81,09x07057            ,0,0,9,0,3635,False,,0,9758228,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0.8223684030938638,-27.798893607396167,4.404761904761,37,840,1.5877721286287048,40.1833271483386,14.525139664804,26,179,0,-100,0,0,5,0.8334733253064965,-27.546424420385627,5,5,100,1.6405358296176278,43.83347153483554,16,16,100,0,-100,0,0,5
2026-04-16,238800,Ipswich,QLD,,1336862,2,Barrier Reef Pools Mdn Plate,1690,Maiden;,30000,4/16/2026 1:27:00 PM,1118648,Concador,3,5,57,58.5,0,4,Gelding,AUS,28745,Greg Wright,Lockyer,16930,Chelsea Baker,1.5,True,9.5,6547543808          ,0,16.67,18,0,16955,False,Ear muffs (pre-race only) off first time. ,0,9758226,1,0,0,0,2,0,0,0,1,0,0,0,12,0,0,2,5,0,0,1,0,0,0,0,2,0,0,0,2,0,0,1,1.1452851468866734,6.392492105155668,10.982658959537,19,173,1.027851642010861,-8.065458490097063,10.448760884125,156,1493,1.1574570378384061,5.290448442394771,15.384615384615,2,13,0.8667394718181084,-16.84315996133755,8,8,100,1.1137368364137294,-5.05815235311951,13,13,100,1.1574570378384061,5.290448442394771,15.384615384615,2,13
2026-04-16,238800,Ipswich,QLD,,1336862,2,Barrier Reef Pools Mdn Plate,1690,Maiden;,30000,4/16/2026 1:27:00 PM,1122080,Alkebulan,10,2,53,55.5,0,3,Filly,AUS,3633,B A Gentle,Beaudesert,17241,Colleen Krahnen,3,True,11,7x269874x663        ,0,23.08,13,0,16450,False,Blinkers again. ,0,9758233,2,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,4,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0.7481260501525628,-29.159539581712718,5.681818181818,50,880,0.9678120543133163,-14.646015614070953,7.952622673434,47,591,0.22881116678447522,-79.73230010603571,1.492537313432,1,67,0.9801876682753282,-8.776528977824919,5,5,100,1.032022520557816,-2.036952954972641,10,10,100,0.22881116678447522,-79.73230010603571,1.492537313432,1,67
2026-04-16,238800,Ipswich,QLD,,1336862,2,Barrier Reef Pools Mdn Plate,1690,Maiden;,30000,4/16/2026 1:27:00 PM,1123476,Kamigamo,11,3,55,55.5,0,3,Filly,NZ,4549,P M Busuttin,Deagon,17535,Julie Busuttin,3,True,21,67x665475           ,0,10,10,0,9510,False,,0,9758234,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0.993052833250386,-11.409940877732838,7.443365695792,23,309,0.6458784745390078,-42.57649339504486,8.547008547008,30,351,0,-100,0,0,53,0.9919828637277176,-13.44931645498474,9,9,100,0.6418706725583654,-42.25131758525698,7,7,100,0,-100,0,0,53
2026-04-16,238800,Ipswich,QLD,,1336867,7,Vince Insurance Plate (C1),1200,Class 1;,28000,4/16/2026 4:34:00 PM,1117321,Lift'n'mehigher,16,9,57,57,56,3,Filly,AUS,27502,Corey & Kylie Geran,Dalby,3598,Gary Geran,0,False,151,46x8210543          ,8.33,25,12,1,24350,True,,0,9758297,1,0,0,0,3,0,1,0,1,0,0,0,10,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1.0001712228602566,-12.555545743776937,13.578274760383,340,2504,0.9186264617548986,-19.567728359633147,13.45785440613,281,2088,0.9073863212406902,-20.889097186994032,14.251781472684,60,421,1.0214766483397524,-11.718852392205667,11,11,100,1.6045272733142057,35.17797753009747,18,18,100,1.50195982675717,19.292957952159277,18,18,100
2026-04-16,238800,Ipswich,QLD,,1336867,7,Vince Insurance Plate (C1),1200,Class 1;,28000,4/16/2026 4:34:00 PM,979417,Adranos,1,8,60,60,61,5,Gelding,AUS,21668,T J Gollan,Eagle Farm,12986,Ryan Maloney,0,False,11,3413x333424x        ,8.33,66.67,12,1,55400,False,,0,9758282,1,0,0,1,7,0,0,4,1,0,0,1,9,1,1,5,3,0,0,1,0,0,0,0,3,0,0,3,3,0,0,1,1.0153395457476149,-9.261056077998061,17.054709207626,1780,10437,1.0451009089693148,-5.771258122586551,18.271257905832,1040,5692,1.1438012610513117,-0.43850134656008843,24.030172413793,223,928,0.7603199711853816,-32.60645636583633,14,14,100,0.603533060963293,-37.02929636993254,12,12,100,1.0689153639672166,-6.617837458679664,21,21,100
2026-04-16,238800,Ipswich,QLD,,1336867,7,Vince Insurance Plate (C1),1200,Class 1;,28000,4/16/2026 4:34:00 PM,1121871,Ivantheinvincible,6,1,59,59,60,3,Gelding,AUS,18254,M J Dunn,Murwillumbah,13420,Andrew Mallyon,0,False,2.7,1                   ,50,50,2,1,20075,False,,0,9758287,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1.0353939171221158,-6.843234095132603,16.776361854082,1198,7141,1.0359642610535764,-7.086021570774609,14.556731120029,798,5482,1.1358797301429515,3.4977453475640523,21.923937360178,98,447,1.2278666843655577,11.696908418791125,22,22,100,0.7858073780237317,-30.71329393702911,13,13,100,1.2016695061292182,13.102957217992484,28,28,100
2026-04-16,238800,Ipswich,QLD,,1336867,7,Vince Insurance Plate (C1),1200,Class 1;,28000,4/16/2026 4:34:00 PM,1130584,Venom Rush,7,7,59,59,57,3,Gelding,AUS,28398,Michael Morrison,Ipswich,14043,Brandon Lerena,0,False,101,0x1x7               ,20,40,5,1,20700,False,,0,9758288,0,0,0,0,2,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,1,0,0.9897055401274794,-12.93432230278219,9.319526627218,63,676,1.0566491755540806,-6.3756618577575805,14.420600858369,168,1165,1.445657380021172,12.82717186530464,14.117647058823,12,85,0.8865472593761898,-23.82804684592434,8,8,100,1.1059027933245267,-4.187700155759725,12,12,100,1.445657380021172,12.82717186530464,14.117647058823,12,85
2026-04-16,238800,Ipswich,QLD,,1336867,7,Vince Insurance Plate (C1),1200,Class 1;,28000,4/16/2026 4:34:00 PM,1104032,Ikasara,4,10,60,60,71.5,4,Gelding,AUS,29132,Todd Pollard,Eagle Farm,15958,Cejay Graham,0,False,7.5,1x345x0x0706        ,9.09,27.27,11,1,150450,False,Blinkers again. Ear muffs (pre-race only) first time. ,0,9758285,1,0,0,0,5,0,0,0,0,0,0,0,10,1,1,0,1,0,0,1,0,0,0,0,4,1,0,1,2,0,0,0,1.8927333903957968,54.96097859327217,42.857142857142,3,7,0.9396394343995512,-14.851171143505363,8.910675381263,409,4590,0,0,0,0,0,1.8927333903957968,54.96097859327217,42.857142857142,3,7,0.623826447750613,-38.55229849213681,7,7,100,0,0,0,0,0
2026-04-16,238800,Ipswich,QLD,,1336867,7,Vince Insurance Plate (C1),1200,Class 1;,28000,4/16/2026 4:34:00 PM,991657,Braveheart,2,4,60,60,68,4,Gelding,AUS,21668,T J Gollan,Eagle Farm,16682,Angela Jones,0,False,2.25,61x7x3525x42        ,18.18,54.55,11,2,94600,False,,0,9758283,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,4,0,1,1,3,1,1,0,4,0,0,1,3,1,1,0,1.0153395457476149,-9.261056077998061,17.054709207626,1780,10437,1.0951305133814448,-5.2053773951961,16.005080978088,504,3149,1.0937161176743249,-6.03337282350058,18.622696411251,192,1031,0.7603199711853816,-32.60645636583633,14,14,100,1.2428710802483804,11.260812896616565,21,21,100,1.0451475310393734,-5.827149959905714,17,17,100
2026-04-16,238800,Ipswich,QLD,,1336867,7,Vince Insurance Plate (C1),1200,Class 1;,28000,4/16/2026 4:34:00 PM,1114792,Better Sweet,13,5,55.5,57,61,3,Filly,AUS,23545,Michael Nolan,Toowoomba,16733,Olivia Webb,1.5,True,11,3x123735            ,12.5,62.5,8,1,48200,False,,0,9758294,3,1,1,1,1,0,0,0,0,0,0,0,6,1,0,3,2,0,1,0,0,0,0,0,2,1,0,1,1,0,1,0,0.99499882146234,-9.823247600479727,11.915887850467,102,856,0.9475427675017598,-16.199388280496105,12.129380053908,90,742,0.923031985225708,-12.23918794979139,12,3,25,1.0993602124003625,6.9044996840881625,12,12,100,0.9037057917675693,-17.934954827447037,9,9,100,0.923031985225708,-12.23918794979139,12,3,25
2026-04-16,238800,Ipswich,QLD,,1336867,7,Vince Insurance Plate (C1),1200,Class 1;,28000,4/16/2026 4:34:00 PM,976428,Toute Sweet,17,6,58,60,47,5,Gelding,AUS,18185,B C Baker,Newtown,16910,Stacey Callow,2,True,151,2263630934          ,2.78,38.89,36,1,81950,True,,0,9758298,5,0,0,1,3,0,0,0,0,0,0,0,28,1,6,6,7,0,1,0,0,0,0,0,4,1,2,0,3,0,1,0,0.7591754585527172,-29.536933265044283,6.823529411764,29,425,0.7981219130680265,-30.085385186083318,8.324205914567,76,913,1.0326350934449107,3.364327943073552,11.538461538461,6,52,1.1593588152025094,10.385686879534862,12,12,100,0.7106605105626574,-39.73416229874889,8,8,100,1.0326350934449107,3.364327943073552,11.538461538461,6,52
